Time_ID,Hour,Minute
214,1400,00
215,900,30
216,1300,00
217,1600,00
218,1900,30
219,300,00
220,2300,30
221,000,20
222,100,35
223,1100,00
224,600,00
225,200,30
226,2200,30
227,1600,30
228,1800,00
229,1200,00
230,2100,15
231,100,10
232,2100,00
233,800,15
234,1100,30
235,2300,45
236,600,45
237,2000,35
238,100,55
239,500,10
240,000,15
241,1200,30
242,1000,45
243,2000,10
244,2000,05
245,1300,45
246,900,00
247,700,00
248,700,20
249,1000,30
250,1000,51
251,1600,25
252,200,40
253,1300,30
254,2100,45
255,400,30
256,1200,05
257,800,50
258,1200,10
259,2200,53
260,100,24
261,2100,35
262,1800,40
263,1900,55
264,000,49
265,400,40
266,500,19
267,1200,20
268,2300,55
269,700,40
270,2300,59
271,1500,40
272,1900,42
273,2000,50
274,000,10
275,1000,35
276,300,35
277,1400,38
278,400,45
279,700,27
280,2200,45
281,2000,17
282,1700,14
283,000,58
284,200,15
285,700,10
286,1500,15
287,1800,45
288,500,05
289,1600,45
290,1800,35
291,1800,20
292,1900,05
293,1300,40
294,300,25
295,200,16
296,400,47
297,500,20
298,1500,50
299,600,30
300,200,45
301,300,15
302,1500,45
303,1000,40
304,900,15
305,2300,50
306,1900,40
307,000,25
308,1900,20
309,1500,35
310,600,15
311,300,50
312,100,34
313,600,10
314,2300,43
315,2200,58
316,600,24
317,000,40
318,1100,40
319,300,33
320,2100,50
321,2000,20
322,1200,40
323,500,25
324,000,26
325,500,15
326,1700,25
327,2200,50
328,400,20
329,1700,55
330,400,13
331,900,50
332,1600,18
333,000,35
334,100,31
335,200,08
336,300,14
337,300,40
338,500,45
339,900,04
340,900,55
341,1000,15
342,1300,41
343,1500,05
344,1600,44
345,1900,50
346,2100,20
347,2200,37
348,100,20
349,800,20
350,1100,15
351,1500,59
352,1700,05
353,1700,20
354,1800,05
355,1900,11
356,1900,45
357,2000,45
358,2200,10
359,2300,06
360,200,54
361,200,55
362,700,50
363,1100,25
364,1300,10
365,1400,20
366,1400,55
367,1600,50
368,1700,34
369,1900,19
370,1900,35
371,100,50
372,1400,05
373,1700,10
374,1900,06
375,1900,15
376,2000,23
377,2100,10
378,700,13
379,900,05
380,1200,50
381,1300,25
382,1300,48
383,1400,01
384,1400,35
385,1600,10
386,1900,29
387,2000,40
388,400,50
389,800,35
390,1100,06
391,1100,48
392,1500,10
393,2100,44
394,600,26
395,900,25
396,1300,43
397,1300,55
398,1400,50
399,1700,15
400,100,08
401,1200,24
402,1300,15
403,1300,35
404,1700,50
405,1800,50
406,2100,46
407,400,55
408,800,46
409,1200,18
410,1900,43
411,2000,02
412,2200,12
413,2300,08
414,2300,40
415,500,13
416,1700,35
417,500,50
418,500,54
419,1100,10
420,1500,07
421,1500,25
422,1800,01
423,1900,04
424,2000,56
425,700,55
426,1000,20
427,1000,50
428,1100,23
429,1200,26
430,1400,40
431,1800,51
432,1900,36
433,2000,48
434,2200,27
435,2300,48
436,600,35
437,800,25
438,1400,25
439,2100,05
440,2300,25
441,300,16
442,700,25
443,1000,18
444,1100,20
445,1800,07
446,2000,25
447,000,43
448,000,55
449,100,38
450,1000,05
451,1000,25
452,1100,45
453,1500,27
454,1600,27
455,1600,28
456,1600,34
457,1600,36
458,1900,25
459,2100,53
460,2100,58
461,2300,10
462,2300,15
463,100,56
464,300,12
465,700,15
466,700,45
467,800,45
468,900,20
469,1500,03
470,2000,18
471,2300,36
472,500,09
473,1600,31
474,2100,23
475,2100,25
476,400,16
477,900,49
478,1600,05
479,2100,02
480,900,10
481,1500,02
482,1500,53
483,1800,56
484,800,23
485,1000,55
486,1300,50
487,1700,47
488,1800,10
489,2000,39
490,600,40
491,800,43
492,1100,03
493,1500,37
494,1800,13
495,1900,10
496,1000,12
497,1100,46
498,1100,50
499,1800,12
500,1900,52
501,2100,54
502,2300,05
503,2300,35
504,1100,08
505,1200,36
506,1600,35
507,1800,31
508,1800,38
509,2000,51
510,2100,36
511,300,48
512,400,10
513,400,18
514,500,55
515,1400,10
516,1900,18
517,2000,11
518,000,09
519,300,53
520,1200,55
521,1500,33
522,1600,46
523,800,05
524,1100,35
525,1900,58
526,2300,02
527,1500,48
528,1600,16
529,1800,03
530,1900,12
531,1100,32
532,1400,36
533,1600,17
534,1800,55
535,300,51
536,1600,03
537,1800,22
538,300,22
539,400,35
540,500,23
541,800,51
542,900,24
543,900,57
544,1600,58
545,1700,37
546,700,34
547,100,52
548,1900,47
549,1000,10
550,1000,59
551,1400,15
552,1400,58
553,500,59
554,1500,56
555,1800,58
556,600,18
557,1800,37
558,2000,03
559,2200,21
560,800,42
561,900,28
562,1400,08
563,1400,34
564,2000,28
565,1500,24
566,2300,01
567,500,12
568,300,49
569,400,21
570,700,46
571,900,45
572,1200,27
573,1200,29
574,300,13
575,800,44
576,1400,48
577,1900,24
578,2200,56
579,700,37
580,900,48
581,1000,49
582,1400,41
583,1700,04
584,1700,24
585,1800,36
586,1900,48
587,700,52
588,1400,53
589,2200,49
590,1600,13
591,100,16
592,1300,07
593,1900,39
594,2000,54
595,2100,49
596,2300,11
597,1000,54
598,2200,29
599,600,50
600,1000,14
601,1200,32
602,1200,09
603,1200,13
604,2100,31
605,600,48
606,1000,41
607,1900,57
608,2000,12
609,600,25
610,1000,32
611,100,22
612,1200,58
613,2200,18
614,000,07
615,200,35
616,400,58
617,500,02
618,2100,04
619,200,10
620,400,48
621,1400,07
622,1400,46
623,1600,56
624,2000,19
625,100,03
626,1400,32
627,1900,32
628,000,27
629,100,11
630,1600,52
631,1900,44
632,600,44
633,100,37
634,1600,55
635,1700,18
636,2100,43
637,400,09
638,500,27
639,1700,31
640,2100,07
641,300,02
642,1200,28
643,1900,46
644,200,14
645,1100,39
646,1300,28
647,1400,28
648,1600,04
649,1400,59
650,1600,21
651,2000,38
652,500,17
653,700,33
654,900,43
655,1100,43
656,1900,16
657,1400,12
658,900,27
659,1400,27
660,1300,14
661,1700,26
662,2000,41
663,2200,23
664,2300,14
665,2300,29
666,100,58
667,1200,25
668,1400,52
669,100,41
670,800,55
671,1600,24
672,300,55
673,800,19
674,900,31
675,2200,51
676,2300,51
677,1100,31
678,1400,37
679,1400,57
680,2000,29
681,000,06
682,600,09
683,000,59
684,500,06
685,1200,08
686,2200,08
687,2300,03
688,000,29
689,500,35
690,900,08
691,1200,37
692,900,14
693,1400,11
694,2100,24
695,100,09
696,1500,04
697,1600,08
698,1600,22
699,2200,07
700,400,11
701,600,55
702,700,39
703,1700,13
704,1800,18
705,100,51
706,1200,06
707,1700,22
708,000,34
709,1600,06
710,1600,26
711,2000,04
712,2100,08
713,800,08
714,2100,14
715,1300,38
716,1700,08
717,500,42
718,1900,17
719,2000,08
720,1800,19
721,1800,41
722,100,59
723,500,01
724,1000,52
725,900,59
726,1400,22
727,1600,54
728,2200,14
729,000,33
730,1400,03
731,1500,52
732,1600,11
733,1600,59
734,100,29
735,800,47
736,1400,09
737,1500,49
738,200,43
739,200,56
740,300,28
741,1200,31
742,1300,37
743,1500,18
744,1500,23
745,2200,57
746,1400,16
747,100,04
748,500,58
749,1400,17
750,1900,33
751,100,46
752,400,22
753,1200,56
754,2000,06
755,2200,19
756,2100,41
757,2100,27
758,500,14
759,1000,43
760,1800,28
761,2000,33
762,300,03
763,1500,14
764,500,04
765,1100,26
766,1800,21
767,1100,34
768,1300,23
769,2000,07
770,2300,47
771,1200,23
772,200,53
773,800,14
774,1000,28
775,1200,41
776,2200,59
777,700,48
778,1100,24
779,1500,22
780,2100,12
781,2100,19
782,200,58
783,000,13
784,000,28
785,600,28
786,1100,59
787,2000,47
788,1500,17
789,100,32
790,500,28
791,1400,06
792,400,23
793,1000,38
794,1700,17
795,1800,33
796,000,36
797,400,04
798,1100,53
799,600,53
800,1700,48
801,700,35
802,1800,46
803,000,17
804,1100,33
805,1400,33
806,2000,44
807,1100,27
808,1100,38
809,1600,23
810,1800,04
811,1900,08
812,600,38
813,900,51
814,1100,41
815,300,17
816,900,54
817,1900,49
818,2300,58
819,400,41
820,1300,08
821,1500,12
822,000,11
823,1400,42
824,1600,49
825,1800,34
826,1900,54
827,1000,23
828,1400,54
829,1800,52
830,200,27
831,1500,43
832,000,47
833,700,24
834,700,26
835,2200,43
836,2300,38
837,600,02
838,1600,19
839,200,52
840,500,36
841,1100,09
842,2000,37
843,2000,49
844,000,14
845,700,05
846,700,42
847,1000,39
848,100,43
849,800,33
850,1000,24
851,200,18
852,1700,03
853,100,17
854,000,52
855,600,07
856,700,11
857,1300,52
858,2300,13
859,000,37
860,400,49
861,2000,36
862,2200,28
863,2200,54
864,800,22
865,1100,51
866,1600,48
867,1700,59
868,400,56
869,500,26
870,400,28
871,2200,41
872,000,23
873,1400,44
874,1700,06
875,800,34
876,1500,58
877,100,13
878,1600,37
879,600,59
880,1200,48
881,700,14
882,1900,13
883,2200,01
884,800,57
885,600,47
886,1200,49
887,2100,52
888,000,08
889,1700,32
890,1300,31
891,1500,51
892,1700,33
893,1800,11
894,1800,16
895,900,44
896,700,57
897,600,08
898,1100,47
899,1900,53
900,2000,22
901,800,11
902,1000,37
903,100,27
904,700,36
905,1700,57
906,1500,42
907,400,27
908,1100,55
909,1800,23
910,200,37
911,300,08
912,1000,53
913,1300,56
914,1100,36
915,200,34
916,1500,39
917,2300,24
918,400,24
919,1400,21
920,1700,38
921,1600,43
922,1200,46
923,2300,52
924,1500,38
925,000,18
926,1100,02
927,1400,13
928,300,09
929,600,42
930,1000,21
931,1300,21
932,2000,21
933,900,19
934,1100,42
935,1300,34
936,1700,01
937,2100,33
938,2000,01
939,500,03
940,200,01
941,200,44
942,1300,13
943,2200,16
944,1700,53
945,100,57
946,200,21
947,1300,04
948,700,51
949,2300,53
950,1600,29
951,2000,34
952,900,03
953,1200,39
954,1300,03
955,200,26
956,1200,42
957,1800,17
958,400,07
959,900,56
960,2200,31
961,2300,23
962,300,52
963,400,08
964,400,51
965,2100,57
966,000,38
967,2300,54
968,200,49
969,1800,39
970,2300,28
971,1300,02
972,000,54
973,1700,28
974,600,23
975,600,21
976,2200,09
977,1100,07
978,1100,52
979,1200,22
980,1400,39
981,1800,48
982,1300,49
983,1500,36
984,1700,23
985,200,47
986,500,18
987,800,53
988,2000,57
989,2100,13
990,1100,58
991,1700,02
992,1700,27
993,1900,51
994,300,29
995,1200,38
996,1700,29
997,1100,16
998,1700,54
999,1800,02
1000,2200,26
1001,300,38
1002,900,09
1003,200,42
1004,300,23
1005,1400,19
1006,300,57
1007,1800,08
1008,1800,43
1009,2200,03
1010,1400,26
1011,1100,22
1012,1400,02
1013,600,04
1014,2100,29
1015,100,44
1016,300,18
1017,1700,12
1018,1800,42
1019,1500,54
1020,200,17
1021,1000,47
1022,1000,44
1023,1100,29
1024,900,41
1025,1900,07
1026,1500,31
1027,2300,57
1028,400,38
1029,300,26
1030,2000,16
1031,2200,13
1032,300,36
1033,200,39
1034,1100,21
1035,000,41
1036,400,57
1037,600,11
1038,600,43
1039,200,04
1040,400,12
1041,2300,37
1042,600,52
1043,100,06
1044,2100,38
1045,000,44
1046,300,19
1047,1100,54
1048,1600,33
1049,2300,09
1050,1500,01
1051,1700,43
1052,2200,06
1053,1500,57
1054,600,57
1055,1900,01
1056,2200,11
1057,1300,54
1058,2200,33
1059,2200,38
1060,000,24
1061,100,07
1062,2300,12
1063,1500,34
1064,1100,19
1065,1900,31
1066,2100,51
1067,000,22
1068,300,46
1069,500,22
1070,1300,36
1071,700,12
1072,100,28
1073,1000,26
1074,1200,07
1075,1000,11
1076,2100,22
1077,1300,09
1078,1600,47
1079,600,29
1080,1000,56
1081,2100,26
1082,600,12
1083,1100,13
1084,1800,14
1085,2200,34
1086,000,39
1087,400,34
1088,1500,09
1089,1500,41
1090,1500,13
1091,100,42
1092,1000,58
1093,1700,16
1094,500,52
1095,1300,47
1096,1300,12
1097,000,56
1098,700,04
1099,1600,57
1100,1500,44
1101,800,48
1102,1800,06
1103,2100,32
1104,300,07
1105,2300,32
1106,200,46
1107,800,01
1108,1800,53
1109,900,39
1110,2200,22
1111,2300,33
1112,200,36
1113,400,01
1114,1700,21
1115,2300,41
1116,500,29
1117,2300,26
1118,700,22
1119,700,41
1120,1700,56
1121,100,33
1122,1500,21
1123,1200,52
1124,000,19
1125,1200,44
1126,000,04
1127,200,32
1128,800,59
1129,1200,34
1130,1200,59
1131,1300,17
1132,1400,04
1133,2300,49
1134,300,04
1135,1500,32
1136,1100,12
1137,800,49
1138,1100,01
1139,500,16
1140,300,31
1141,2200,17
1142,300,11
1143,1300,32
1144,500,56
1145,800,31
1146,2300,21
1147,700,18
1148,1000,57
1149,500,41
1150,1700,44
1151,800,32
1152,1600,38
1153,2300,07
1154,100,12
1155,1200,47
1156,800,17
1157,1000,34
1158,1900,27
1159,300,01
1160,1700,39
1161,1000,29
1162,300,34
1163,1800,44
1164,1400,14
1165,1700,52
1166,400,02
1167,1000,17
1168,2200,44
1169,1600,09
1170,2200,32
1171,1300,46
1172,400,37
1173,700,56
1174,1200,11
1175,300,24
1176,2100,21
1177,2100,42
1178,1000,36
1179,700,54
1180,800,09
1181,1900,23
1182,1300,42
1183,1200,51
1184,200,12
1185,800,36
1186,1100,14
1187,2200,42
1188,900,47
1189,2300,46
1190,400,19
1191,1200,12
1192,1000,07
1193,1200,19
1194,900,37
1195,2300,39
1196,1800,24
1197,000,46
1198,100,36
1199,800,07
1200,1000,03
1201,2300,27
1202,700,06
1203,1500,11
1204,1900,41
1205,2100,16
1206,200,03
1207,200,06
1208,700,47
1209,1300,27
1210,1800,26
1211,1100,57
1212,500,39
1213,1300,51
1214,2300,22
1215,1800,09
1216,1100,04
1217,000,53
1218,100,14
1219,1900,21
1220,800,39
1221,1500,08
1222,1200,54
1223,100,49
1224,600,27
1225,200,48
1226,2000,32
1227,800,58
1228,2200,04
1229,300,37
1230,1100,56
1231,2100,17
1232,100,01
1233,1400,18
1234,200,13
1235,800,28
1236,2100,56
1237,100,21
1238,200,02
1239,500,37
1240,1300,06
1241,1600,12
1242,2000,13
1243,200,24
1244,1300,11
1245,500,48
1246,100,53
1247,400,29
1248,800,04
1249,2100,59
1250,400,32
1251,900,21
1252,2000,59
1253,200,41
1254,500,31
1255,600,58
1256,900,53
1257,1600,02
1258,300,21
1259,2000,43
1260,900,52
1261,200,09
1262,1000,19
1263,700,19
1264,1300,18
1265,1900,02
1266,1700,46
1267,300,54
1268,800,38
1269,1100,18
1270,400,39
1271,1300,58
1272,900,07
1273,200,23
1274,1100,49
1275,900,46
1276,1700,51
1277,2200,39
1278,000,32
1279,800,21
1280,2300,56
1281,1300,26
1282,800,12
1283,1200,17
1284,2100,11
1285,400,59
1286,1200,57
1287,1600,51
1288,500,24
1289,700,53
1290,300,56
1291,2300,31
1292,1200,14
1293,2000,09
1294,1000,09
1295,600,13
1296,400,26
1297,700,29
1298,1200,02
1299,400,44
1300,800,27
1301,400,42
1302,600,56
1303,1000,27
1304,2000,31
1305,600,06
1306,2100,39
1307,500,46
1308,800,54
1309,600,03
1310,1600,53
1311,100,47
1312,500,51
1313,1000,46
1314,800,13
1315,1500,46
1316,200,57
1317,300,32
1318,1100,11
1319,1300,33
1320,700,02
1321,000,16
1322,1800,47
1323,100,02
1324,200,07
1325,1800,57
1326,900,33
1327,400,17
1328,900,26
1329,700,03
1330,500,34
1331,400,36
1332,500,47
1333,1200,04
1334,2200,36
1335,700,21
1336,400,06
1337,1300,53
1338,1000,16
1339,1000,08
1340,700,38
1341,600,54
1342,800,29
1343,400,43
1344,1000,42
1345,1300,16
1346,500,38
1347,1100,37
1348,900,22
1349,900,36
1350,1000,01
1351,600,41
1352,1500,29
1353,700,28
1354,1800,59
1355,600,22
1356,800,24
1357,800,03
1358,400,52
1359,700,32
1360,1000,04
1361,300,44
1362,1300,39
1363,200,11
1364,800,41
1365,1500,19
1366,600,01
1367,700,09
1368,400,54
1369,1300,22
1370,1200,53
1371,900,34
1372,600,51
1373,600,31
1374,900,38
1375,1000,02
1376,1200,21
1377,1700,41
1378,1500,16
1379,1600,01
1380,700,58
1381,900,16
1382,2300,44
1383,1900,59
1384,600,34
1385,1300,24
1386,900,06
1387,1700,36
1388,900,02
1389,1000,48
1390,1600,14
1391,1000,31
1392,000,31
1393,900,23
1394,1000,33
1395,1400,56
1396,900,18
1397,900,17
1398,500,57
1399,1400,31
1400,400,31
1401,800,37
1402,1500,47
1403,500,21
1404,900,13
1405,1100,44
1406,1000,13
1407,1700,49
1408,800,18
1409,800,52
1410,600,37
1411,500,44
1412,700,31
1413,000,42
1414,300,43
1415,800,06
1416,800,56
1417,900,58
1418,900,32
1419,500,32
1420,600,14
1421,600,16
1422,900,29
1423,600,39
1424,700,16
1425,900,01
1426,600,32
1427,700,17
1428,700,44
1429,600,19
1430,700,08
1431,600,36
1432,500,53
1433,500,49
1434,700,59
1435,700,07
1436,600,33
